resistance,width1,length1,width2,length2,gate_voltage,drain_voltage,source_voltage,current_source_voltage,power,speed,gain,topology,gate_voltage_num,drain_voltage_num
,50u,669.4n,50u,1u,1,1,,,0.002459,1191000000.0,0.3672,CS_diode_load,1.0,1.0
,2u,1u,2u,90n,400m,200m,,,9.613e-09,2720000.0,0.3009,CS_diode_load,0.4,0.2
,2u,1u,10u,90n,400m,200m,,,3.73e-08,10620000.0,0.2994,CS_diode_load,0.4,0.2
,2u,1u,50u,90n,400m,200m,,,2.076e-07,61750000.0,0.3092,CS_diode_load,0.4,0.2
,10u,1u,2u,90n,400m,200m,,,9.829e-09,572000.0,0.3086,CS_diode_load,0.4,0.2
,10u,1u,10u,90n,400m,200m,,,4.071e-08,2373000.0,0.3068,CS_diode_load,0.4,0.2
,10u,1u,50u,90n,400m,200m,,,3.273e-07,19340000.0,0.3146,CS_diode_load,0.4,0.2
,50u,1u,2u,90n,400m,200m,,,9.923e-09,112200.0,0.3025,CS_diode_load,0.4,0.2
,50u,1u,10u,90n,400m,200m,,,4.161e-08,470800.0,0.2995,CS_diode_load,0.4,0.2
,50u,1u,50u,90n,400m,200m,,,3.853e-07,4373000.0,0.3062,CS_diode_load,0.4,0.2
,2u,1u,2u,90n,500m,200m,,,9.742e-09,1611000.0,0.1843,CS_diode_load,0.5,0.2
,2u,1u,10u,90n,500m,200m,,,3.933e-08,6517000.0,0.1831,CS_diode_load,0.5,0.2
,2u,1u,50u,90n,500m,200m,,,2.672e-07,45110000.0,0.1868,CS_diode_load,0.5,0.2
,10u,1u,2u,90n,500m,200m,,,9.879e-09,333700.0,0.1885,CS_diode_load,0.5,0.2
,10u,1u,10u,90n,500m,200m,,,4.122e-08,1393000.0,0.1868,CS_diode_load,0.5,0.2
,10u,1u,50u,90n,500m,200m,,,3.6e-07,12230000.0,0.191,CS_diode_load,0.5,0.2
,50u,1u,2u,90n,500m,200m,,,9.983e-09,66030.0,0.1863,CS_diode_load,0.5,0.2
,50u,1u,10u,90n,500m,200m,,,4.176e-08,276200.0,0.1837,CS_diode_load,0.5,0.2
,50u,1u,50u,90n,500m,200m,,,3.933e-07,2605000.0,0.1875,CS_diode_load,0.5,0.2
,2u,1u,2u,90n,600m,200m,,,9.805e-09,1070000.0,0.1244,CS_diode_load,0.6,0.2
,2u,1u,10u,90n,600m,200m,,,4.017e-08,4389000.0,0.1234,CS_diode_load,0.6,0.2
,2u,1u,50u,90n,600m,200m,,,3.005e-07,33180000.0,0.1257,CS_diode_load,0.6,0.2
,10u,1u,2u,90n,600m,200m,,,9.909e-09,219800.0,0.1267,CS_diode_load,0.6,0.2
,10u,1u,10u,90n,600m,200m,,,4.145e-08,919900.0,0.1255,CS_diode_load,0.6,0.2
,10u,1u,50u,90n,600m,200m,,,3.738e-07,8318000.0,0.1281,CS_diode_load,0.6,0.2
,50u,1u,2u,90n,600m,200m,,,1.008e-08,44060.0,0.1269,CS_diode_load,0.6,0.2
,50u,1u,10u,90n,600m,200m,,,4.189e-08,183100.0,0.1242,CS_diode_load,0.6,0.2
,50u,1u,50u,90n,600m,200m,,,3.966e-07,1734000.0,0.1265,CS_diode_load,0.6,0.2
,2u,1u,2u,90n,700m,200m,,,9.836e-09,767600.0,0.08992,CS_diode_load,0.7000000000000001,0.2
,2u,1u,10u,90n,700m,200m,,,4.058e-08,3169000.0,0.0892,CS_diode_load,0.7000000000000001,0.2
,2u,1u,50u,90n,700m,200m,,,3.205e-07,25190000.0,0.09077,CS_diode_load,0.7000000000000001,0.2
,10u,1u,2u,90n,700m,200m,,,9.946e-09,157300.0,0.09159,CS_diode_load,0.7000000000000001,0.2
,10u,1u,10u,90n,700m,200m,,,4.158e-08,657600.0,0.09049,CS_diode_load,0.7000000000000001,0.2
,10u,1u,50u,90n,700m,200m,,,3.807e-07,6032000.0,0.09229,CS_diode_load,0.7000000000000001,0.2
,50u,1u,2u,90n,700m,200m,,,1.024e-08,32030.0,0.0932,CS_diode_load,0.7000000000000001,0.2
,50u,1u,10u,90n,700m,200m,,,4.206e-08,131600.0,0.09014,CS_diode_load,0.7000000000000001,0.2
,50u,1u,50u,90n,700m,200m,,,3.982e-07,1246000.0,0.09151,CS_diode_load,0.7000000000000001,0.2
,2u,1u,2u,90n,800m,200m,,,9.859e-09,574000.0,0.06753,CS_diode_load,0.8,0.2
,2u,1u,10u,90n,800m,200m,,,4.082e-08,2378000.0,0.06694,CS_diode_load,0.8,0.2
,2u,1u,50u,90n,800m,200m,,,3.333e-07,19510000.0,0.06812,CS_diode_load,0.8,0.2
,10u,1u,2u,90n,800m,200m,,,9.998e-09,117800.0,0.06894,CS_diode_load,0.8,0.2
,10u,1u,10u,90n,800m,200m,,,4.165e-08,490600.0,0.06782,CS_diode_load,0.8,0.2
,10u,1u,50u,90n,800m,200m,,,3.85e-07,4540000.0,0.06917,CS_diode_load,0.8,0.2
,50u,1u,2u,90n,800m,200m,,,1.049e-08,24500.0,0.07168,CS_diode_load,0.8,0.2
,50u,1u,10u,90n,800m,200m,,,4.232e-08,98840.0,0.06808,CS_diode_load,0.8,0.2
,50u,1u,50u,90n,800m,200m,,,3.993e-07,932600.0,0.06875,CS_diode_load,0.8,0.2
,2u,1u,2u,90n,900m,200m,,,9.883e-09,437200.0,0.05155,CS_diode_load,0.9,0.2
,2u,1u,10u,90n,900m,200m,,,4.098e-08,1814000.0,0.05104,CS_diode_load,0.9,0.2
,2u,1u,50u,90n,900m,200m,,,3.42e-07,15200000.0,0.05195,CS_diode_load,0.9,0.2
,10u,1u,2u,90n,900m,200m,,,1.007e-08,90070.0,0.05289,CS_diode_load,0.9,0.2
,10u,1u,10u,90n,900m,200m,,,4.178e-08,373600.0,0.05177,CS_diode_load,0.9,0.2
,10u,1u,50u,90n,900m,200m,,,3.876e-07,3469000.0,0.0527,CS_diode_load,0.9,0.2
,50u,1u,2u,90n,900m,200m,,,1.087e-08,19310.0,0.05666,CS_diode_load,0.9,0.2
,50u,1u,10u,90n,900m,200m,,,4.271e-08,75840.0,0.05239,CS_diode_load,0.9,0.2
,50u,1u,50u,90n,900m,200m,,,4.002e-07,710700.0,0.05249,CS_diode_load,0.9,0.2
,2u,1u,2u,90n,400m,300m,,,1.794e-07,34730000.0,0.3804,CS_diode_load,0.4,0.3
,2u,1u,10u,90n,400m,300m,,,4.569e-07,93450000.0,0.3709,CS_diode_load,0.4,0.3
,2u,1u,50u,90n,400m,300m,,,9.795e-07,239200000.0,0.3863,CS_diode_load,0.4,0.3
,10u,1u,2u,90n,400m,300m,,,2.231e-07,8713000.0,0.3933,CS_diode_load,0.4,0.3
,10u,1u,10u,90n,400m,300m,,,7.963e-07,31720000.0,0.3861,CS_diode_load,0.4,0.3
,10u,1u,50u,90n,400m,300m,,,2.926e-06,129000000.0,0.3956,CS_diode_load,0.4,0.3
,50u,1u,2u,90n,400m,300m,,,2.368e-07,1788000.0,0.3848,CS_diode_load,0.4,0.3
,50u,1u,10u,90n,400m,300m,,,9.874e-07,7488000.0,0.3794,CS_diode_load,0.4,0.3
,50u,1u,50u,90n,400m,300m,,,6.314e-06,49510000.0,0.3916,CS_diode_load,0.4,0.3
,2u,1u,2u,90n,500m,300m,,,2.04e-07,22710000.0,0.2331,CS_diode_load,0.5,0.3
,2u,1u,10u,90n,500m,300m,,,6.208e-07,70810000.0,0.2259,CS_diode_load,0.5,0.3
,2u,1u,50u,90n,500m,300m,,,1.76e-06,218700000.0,0.2241,CS_diode_load,0.5,0.3
,10u,1u,2u,90n,500m,300m,,,2.313e-07,5221000.0,0.2399,CS_diode_load,0.5,0.3
,10u,1u,10u,90n,500m,300m,,,9.014e-07,20500000.0,0.2352,CS_diode_load,0.5,0.3
,10u,1u,50u,90n,500m,300m,,,4.356e-06,103600000.0,0.2372,CS_diode_load,0.5,0.3
,50u,1u,2u,90n,500m,300m,,,2.385e-07,1052000.0,0.2359,CS_diode_load,0.5,0.3
,50u,1u,10u,90n,500m,300m,,,1.016e-06,4489000.0,0.2325,CS_diode_load,0.5,0.3
,50u,1u,50u,90n,500m,300m,,,7.442e-06,33320000.0,0.2398,CS_diode_load,0.5,0.3
,2u,1u,2u,90n,600m,300m,,,2.153e-07,15750000.0,0.1576,CS_diode_load,0.6,0.3
,2u,1u,10u,90n,600m,300m,,,7.173e-07,53180000.0,0.1527,CS_diode_load,0.6,0.3
,2u,1u,50u,90n,600m,300m,,,2.394e-06,187100000.0,0.1494,CS_diode_load,0.6,0.3
,10u,1u,2u,90n,600m,300m,,,2.344e-07,3471000.0,0.1611,CS_diode_load,0.6,0.3
,10u,1u,10u,90n,600m,300m,,,9.48e-07,14090000.0,0.1582,CS_diode_load,0.6,0.3
,10u,1u,50u,90n,600m,300m,,,5.285e-06,80570000.0,0.1596,CS_diode_load,0.6,0.3
,50u,1u,2u,90n,600m,300m,,,2.392e-07,697300.0,0.1592,CS_diode_load,0.6,0.3
,50u,1u,10u,90n,600m,300m,,,1.027e-06,2994000.0,0.1569,CS_diode_load,0.6,0.3
,50u,1u,50u,90n,600m,300m,,,7.975e-06,23420000.0,0.1622,CS_diode_load,0.6,0.3
,2u,1u,2u,90n,700m,300m,,,2.212e-07,11540000.0,0.114,CS_diode_load,0.7000000000000001,0.3
,2u,1u,10u,90n,700m,300m,,,7.773e-07,40940000.0,0.1107,CS_diode_load,0.7000000000000001,0.3
,2u,1u,50u,90n,700m,300m,,,2.898e-06,158500000.0,0.1081,CS_diode_load,0.7000000000000001,0.3
,10u,1u,2u,90n,700m,300m,,,2.359e-07,2489000.0,0.1161,CS_diode_load,0.7000000000000001,0.3
,10u,1u,10u,90n,700m,300m,,,9.72e-07,10280000.0,0.1141,CS_diode_load,0.7000000000000001,0.3
,10u,1u,50u,90n,700m,300m,,,5.902e-06,63480000.0,0.1155,CS_diode_load,0.7000000000000001,0.3
,50u,1u,2u,90n,700m,300m,,,2.398e-07,500000.0,0.1152,CS_diode_load,0.7000000000000001,0.3
,50u,1u,10u,90n,700m,300m,,,1.032e-06,2154000.0,0.1135,CS_diode_load,0.7000000000000001,0.3
,50u,1u,50u,90n,700m,300m,,,8.265e-06,17320000.0,0.1175,CS_diode_load,0.7000000000000001,0.3
,2u,1u,2u,90n,800m,300m,,,2.247e-07,8741000.0,0.08563,CS_diode_load,0.8,0.3
,2u,1u,10u,90n,800m,300m,,,8.171e-07,32000000.0,0.08328,CS_diode_load,0.8,0.3
,2u,1u,50u,90n,800m,300m,,,3.298e-06,133100000.0,0.08146,CS_diode_load,0.8,0.3
,10u,1u,2u,90n,800m,300m,,,2.368e-07,1861000.0,0.08703,CS_diode_load,0.8,0.3
,10u,1u,10u,90n,800m,300m,,,9.854e-07,7755000.0,0.08551,CS_diode_load,0.8,0.3
,10u,1u,50u,90n,800m,300m,,,6.329e-06,50440000.0,0.08685,CS_diode_load,0.8,0.3
,50u,1u,2u,90n,800m,300m,,,2.403e-07,374100.0,0.08665,CS_diode_load,0.8,0.3
,50u,1u,10u,90n,800m,300m,,,1.036e-06,1613000.0,0.08527,CS_diode_load,0.8,0.3
,50u,1u,50u,90n,800m,300m,,,8.441e-06,13190000.0,0.08833,CS_diode_load,0.8,0.3
,2u,1u,2u,90n,900m,300m,,,2.27e-07,6706000.0,0.06533,CS_diode_load,0.9,0.3
,2u,1u,10u,90n,900m,300m,,,8.444e-07,25090000.0,0.06363,CS_diode_load,0.9,0.3
,2u,1u,50u,90n,900m,300m,,,3.614e-06,110200000.0,0.0624,CS_diode_load,0.9,0.3
,10u,1u,2u,90n,900m,300m,,,2.375e-07,1416000.0,0.06632,CS_diode_load,0.9,0.3
,10u,1u,10u,90n,900m,300m,,,9.952e-07,5942000.0,0.06522,CS_diode_load,0.9,0.3
,10u,1u,50u,90n,900m,300m,,,6.634e-06,40030000.0,0.06636,CS_diode_load,0.9,0.3
,50u,1u,2u,90n,900m,300m,,,2.41e-07,285300.0,0.06625,CS_diode_load,0.9,0.3
,50u,1u,10u,90n,900m,300m,,,1.038e-06,1229000.0,0.06508,CS_diode_load,0.9,0.3
,50u,1u,50u,90n,900m,300m,,,8.555e-06,10160000.0,0.06744,CS_diode_load,0.9,0.3
,2u,1u,2u,90n,400m,400m,,,9.261e-07,151400000.0,0.4963,CS_diode_load,0.4,0.4
,2u,1u,10u,90n,400m,400m,,,1.439e-06,279200000.0,0.4873,CS_diode_load,0.4,0.4
,2u,1u,50u,90n,400m,400m,,,1.788e-06,441600000.0,0.4768,CS_diode_load,0.4,0.4
,10u,1u,2u,90n,400m,400m,,,1.82e-06,55620000.0,0.5116,CS_diode_load,0.4,0.4
,10u,1u,10u,90n,400m,400m,,,4.267e-06,143600000.0,0.5072,CS_diode_load,0.4,0.4
,10u,1u,50u,90n,400m,400m,,,7.441e-06,329000000.0,0.523,CS_diode_load,0.4,0.4
,50u,1u,2u,90n,400m,400m,,,2.423e-06,13850000.0,0.5,CS_diode_load,0.4,0.4
,50u,1u,10u,90n,400m,400m,,,8.625e-06,50770000.0,0.4955,CS_diode_load,0.4,0.4
,50u,1u,50u,90n,400m,400m,,,2.825e-05,192200000.0,0.5137,CS_diode_load,0.4,0.4
,2u,1u,2u,90n,500m,400m,,,1.347e-06,118200000.0,0.2977,CS_diode_load,0.5,0.4
,2u,1u,10u,90n,500m,400m,,,2.626e-06,249800000.0,0.2841,CS_diode_load,0.5,0.4
,2u,1u,50u,90n,500m,400m,,,4.319e-06,494400000.0,0.2757,CS_diode_load,0.5,0.4
,10u,1u,2u,90n,500m,400m,,,2.146e-06,36900000.0,0.31,CS_diode_load,0.5,0.4
,10u,1u,10u,90n,500m,400m,,,6.213e-06,111300000.0,0.3025,CS_diode_load,0.5,0.4
,10u,1u,50u,90n,500m,400m,,,1.517e-05,310400000.0,0.2983,CS_diode_load,0.5,0.4
,50u,1u,2u,90n,500m,400m,,,2.521e-06,8369000.0,0.3061,CS_diode_load,0.5,0.4
,50u,1u,10u,90n,500m,400m,,,9.901e-06,33250000.0,0.3023,CS_diode_load,0.5,0.4
,50u,1u,50u,90n,500m,400m,,,4.319e-05,154200000.0,0.3054,CS_diode_load,0.5,0.4
,2u,1u,2u,90n,600m,400m,,,1.608e-06,90660000.0,0.2004,CS_diode_load,0.6,0.4
,2u,1u,10u,90n,600m,400m,,,3.55e-06,210100000.0,0.1899,CS_diode_load,0.6,0.4
,2u,1u,50u,90n,600m,400m,,,6.751e-06,446700000.0,0.1784,CS_diode_load,0.6,0.4
,10u,1u,2u,90n,600m,400m,,,2.293e-06,25680000.0,0.208,CS_diode_load,0.6,0.4
,10u,1u,10u,90n,600m,400m,,,7.389e-06,84630000.0,0.2026,CS_diode_load,0.6,0.4
,10u,1u,50u,90n,600m,400m,,,2.152e-05,266400000.0,0.1968,CS_diode_load,0.6,0.4
,50u,1u,2u,90n,600m,400m,,,2.559e-06,5602000.0,0.2065,CS_diode_load,0.6,0.4
,50u,1u,10u,90n,600m,400m,,,1.047e-05,23060000.0,0.2039,CS_diode_load,0.6,0.4
,50u,1u,50u,90n,600m,400m,,,5.287e-05,120500000.0,0.2052,CS_diode_load,0.6,0.4
,2u,1u,2u,90n,700m,400m,,,1.777e-06,70830000.0,0.1451,CS_diode_load,0.7000000000000001,0.4
,2u,1u,10u,90n,700m,400m,,,4.261e-06,175700000.0,0.1375,CS_diode_load,0.7000000000000001,0.4
,2u,1u,50u,90n,700m,400m,,,8.888e-06,397100000.0,0.1278,CS_diode_load,0.7000000000000001,0.4
,10u,1u,2u,90n,700m,400m,,,2.372e-06,18870000.0,0.15,CS_diode_load,0.7000000000000001,0.4
,10u,1u,10u,90n,700m,400m,,,8.14e-06,65710000.0,0.1463,CS_diode_load,0.7000000000000001,0.4
,10u,1u,50u,90n,700m,400m,,,2.657e-05,226600000.0,0.1416,CS_diode_load,0.7000000000000001,0.4
,50u,1u,2u,90n,700m,400m,,,2.578e-06,4036000.0,0.1494,CS_diode_load,0.7000000000000001,0.4
,50u,1u,10u,90n,700m,400m,,,1.077e-05,16930000.0,0.1476,CS_diode_load,0.7000000000000001,0.4
,50u,1u,50u,90n,700m,400m,,,5.938e-05,95500000.0,0.1487,CS_diode_load,0.7000000000000001,0.4
,2u,1u,2u,90n,800m,400m,,,1.892e-06,55950000.0,0.1092,CS_diode_load,0.8,0.4
,2u,1u,10u,90n,800m,400m,,,4.812e-06,146200000.0,0.1036,CS_diode_load,0.8,0.4
,2u,1u,50u,90n,800m,400m,,,1.073e-05,347700000.0,0.09606,CS_diode_load,0.8,0.4
,10u,1u,2u,90n,800m,400m,,,2.42e-06,14310000.0,0.1125,CS_diode_load,0.8,0.4
,10u,1u,10u,90n,800m,400m,,,8.64e-06,51660000.0,0.1098,CS_diode_load,0.8,0.4
,10u,1u,50u,90n,800m,400m,,,3.062e-05,191200000.0,0.1066,CS_diode_load,0.8,0.4
,50u,1u,2u,90n,800m,400m,,,2.589e-06,3025000.0,0.1122,CS_diode_load,0.8,0.4
,50u,1u,10u,90n,800m,400m,,,1.095e-05,12830000.0,0.1109,CS_diode_load,0.8,0.4
,50u,1u,50u,90n,800m,400m,,,6.393e-05,76230000.0,0.112,CS_diode_load,0.8,0.4
,2u,1u,2u,90n,900m,400m,,,1.973e-06,44200000.0,0.08341,CS_diode_load,0.9,0.4
,2u,1u,10u,90n,900m,400m,,,5.241e-06,120200000.0,0.07939,CS_diode_load,0.9,0.4
,2u,1u,50u,90n,900m,400m,,,1.23e-05,298300000.0,0.07363,CS_diode_load,0.9,0.4
,10u,1u,2u,90n,900m,400m,,,2.45e-06,10990000.0,0.08574,CS_diode_load,0.9,0.4
,10u,1u,10u,90n,900m,400m,,,8.996e-06,40720000.0,0.08383,CS_diode_load,0.9,0.4
,10u,1u,50u,90n,900m,400m,,,3.385e-05,159000000.0,0.08157,CS_diode_load,0.9,0.4
,50u,1u,2u,90n,900m,400m,,,2.596e-06,2306000.0,0.0856,CS_diode_load,0.9,0.4
,50u,1u,10u,90n,900m,400m,,,1.107e-05,9856000.0,0.08467,CS_diode_load,0.9,0.4
,50u,1u,50u,90n,900m,400m,,,6.72e-05,60700000.0,0.08567,CS_diode_load,0.9,0.4
,2u,1u,2u,90n,500m,500m,,,3.9e-06,309200000.0,0.3641,CS_diode_load,0.5,0.5
,2u,1u,10u,90n,500m,500m,,,5.556e-06,519500000.0,0.3528,CS_diode_load,0.5,0.5
,2u,1u,50u,90n,500m,500m,,,6.805e-06,817300000.0,0.3381,CS_diode_load,0.5,0.5
,10u,1u,2u,90n,500m,500m,,,9.23e-06,134100000.0,0.3894,CS_diode_load,0.5,0.5
,10u,1u,10u,90n,500m,500m,,,1.837e-05,297900000.0,0.3718,CS_diode_load,0.5,0.5
,10u,1u,50u,90n,500m,500m,,,2.885e-05,603400000.0,0.3737,CS_diode_load,0.5,0.5
,50u,1u,2u,90n,500m,500m,,,1.431e-05,38540000.0,0.4005,CS_diode_load,0.5,0.5
,50u,1u,10u,90n,500m,500m,,,4.502e-05,126700000.0,0.3809,CS_diode_load,0.5,0.5
,50u,1u,50u,90n,500m,500m,,,0.0001146,377200000.0,0.3751,CS_diode_load,0.5,0.5
,2u,1u,2u,90n,600m,500m,,,5.321e-06,257100000.0,0.2406,CS_diode_load,0.6,0.5
,2u,1u,10u,90n,600m,500m,,,8.581e-06,456600000.0,0.226,CS_diode_load,0.6,0.5
,2u,1u,50u,90n,600m,500m,,,1.223e-05,784200000.0,0.213,CS_diode_load,0.6,0.5
,10u,1u,2u,90n,600m,500m,,,1.092e-05,100700000.0,0.2626,CS_diode_load,0.6,0.5
,10u,1u,10u,90n,600m,500m,,,2.51e-05,246400000.0,0.2444,CS_diode_load,0.6,0.5
,10u,1u,50u,90n,600m,500m,,,4.71e-05,537100000.0,0.2353,CS_diode_load,0.6,0.5
,50u,1u,2u,90n,600m,500m,,,1.504e-05,26530000.0,0.2714,CS_diode_load,0.6,0.5
,50u,1u,10u,90n,600m,500m,,,5.226e-05,94400000.0,0.2583,CS_diode_load,0.6,0.5
,50u,1u,50u,90n,600m,500m,,,0.0001605,316900000.0,0.2465,CS_diode_load,0.6,0.5
,2u,1u,2u,90n,700m,500m,,,6.398e-06,213900000.0,0.1741,CS_diode_load,0.7000000000000001,0.5
,2u,1u,10u,90n,700m,500m,,,1.115e-05,398700000.0,0.1613,CS_diode_load,0.7000000000000001,0.5
,2u,1u,50u,90n,700m,500m,,,1.729e-05,702700000.0,0.1488,CS_diode_load,0.7000000000000001,0.5
,10u,1u,2u,90n,700m,500m,,,1.197e-05,77590000.0,0.1906,CS_diode_load,0.7000000000000001,0.5
,10u,1u,10u,90n,700m,500m,,,3.015e-05,204000000.0,0.1762,CS_diode_load,0.7000000000000001,0.5
,10u,1u,50u,90n,700m,500m,,,6.286e-05,471500000.0,0.1658,CS_diode_load,0.7000000000000001,0.5
,50u,1u,2u,90n,700m,500m,,,1.542e-05,19400000.0,0.1969,CS_diode_load,0.7000000000000001,0.5
,50u,1u,10u,90n,700m,500m,,,5.665e-05,72380000.0,0.1881,CS_diode_load,0.7000000000000001,0.5
,50u,1u,50u,90n,700m,500m,,,0.000196,266300000.0,0.1783,CS_diode_load,0.7000000000000001,0.5
,2u,1u,2u,90n,800m,500m,,,7.221e-06,177200000.0,0.1314,CS_diode_load,0.8,0.5
,2u,1u,10u,90n,800m,500m,,,1.33e-05,344400000.0,0.1208,CS_diode_load,0.8,0.5
,2u,1u,50u,90n,800m,500m,,,2.181e-05,623200000.0,0.1106,CS_diode_load,0.8,0.5
,10u,1u,2u,90n,800m,500m,,,1.266e-05,60710000.0,0.1438,CS_diode_load,0.8,0.5
,10u,1u,10u,90n,800m,500m,,,3.398e-05,168500000.0,0.1328,CS_diode_load,0.8,0.5
,10u,1u,50u,90n,800m,500m,,,7.632e-05,410300000.0,0.1237,CS_diode_load,0.8,0.5
,50u,1u,2u,90n,800m,500m,,,1.564e-05,14670000.0,0.1482,CS_diode_load,0.8,0.5
,50u,1u,10u,90n,800m,500m,,,5.951e-05,56450000.0,0.1421,CS_diode_load,0.8,0.5
,50u,1u,50u,90n,800m,500m,,,0.0002237,222500000.0,0.1347,CS_diode_load,0.8,0.5
,2u,1u,2u,90n,900m,500m,,,7.856e-06,145200000.0,0.1009,CS_diode_load,0.9,0.5
,2u,1u,10u,90n,900m,500m,,,1.509e-05,292300000.0,0.09244,CS_diode_load,0.9,0.5
,2u,1u,50u,90n,900m,500m,,,2.577e-05,542700000.0,0.08439,CS_diode_load,0.9,0.5
,10u,1u,2u,90n,900m,500m,,,1.313e-05,47650000.0,0.1101,CS_diode_load,0.9,0.5
,10u,1u,10u,90n,900m,500m,,,3.691e-05,137800000.0,0.1018,CS_diode_load,0.9,0.5
,10u,1u,50u,90n,900m,500m,,,8.766e-05,350700000.0,0.09447,CS_diode_load,0.9,0.5
,50u,1u,2u,90n,900m,500m,,,1.578e-05,11250000.0,0.1132,CS_diode_load,0.9,0.5
,50u,1u,10u,90n,900m,500m,,,6.146e-05,44200000.0,0.1089,CS_diode_load,0.9,0.5
,50u,1u,50u,90n,900m,500m,,,0.0002453,183700000.0,0.1036,CS_diode_load,0.9,0.5
,2u,1u,2u,90n,600m,600m,,,1.104e-05,501300000.0,0.2888,CS_diode_load,0.6,0.6
,2u,1u,10u,90n,600m,600m,,,1.465e-05,781000000.0,0.2682,CS_diode_load,0.6,0.6
,2u,1u,50u,90n,600m,600m,,,1.75e-05,1180000000.0,0.2536,CS_diode_load,0.6,0.6
,10u,1u,2u,90n,600m,600m,,,2.97e-05,242500000.0,0.3434,CS_diode_load,0.6,0.6
,10u,1u,10u,90n,600m,600m,,,5.272e-05,487200000.0,0.2943,CS_diode_load,0.6,0.6
,10u,1u,50u,90n,600m,600m,,,7.572e-05,888800000.0,0.281,CS_diode_load,0.6,0.6
,50u,1u,2u,90n,600m,600m,,,5.104e-05,76340000.0,0.3918,CS_diode_load,0.6,0.6
,50u,1u,10u,90n,600m,600m,,,0.0001477,234700000.0,0.3403,CS_diode_load,0.6,0.6
,50u,1u,50u,90n,600m,600m,,,0.0003165,595900000.0,0.2961,CS_diode_load,0.6,0.6
,2u,1u,2u,90n,700m,600m,,,1.424e-05,429600000.0,0.2084,CS_diode_load,0.7000000000000001,0.6
,2u,1u,10u,90n,700m,600m,,,2.043e-05,687300000.0,0.1861,CS_diode_load,0.7000000000000001,0.6
,2u,1u,50u,90n,700m,600m,,,2.673e-05,1082000000.0,0.1729,CS_diode_load,0.7000000000000001,0.6
,10u,1u,2u,90n,700m,600m,,,3.451e-05,193900000.0,0.2534,CS_diode_load,0.7000000000000001,0.6
,10u,1u,10u,90n,700m,600m,,,6.809e-05,416100000.0,0.2113,CS_diode_load,0.7000000000000001,0.6
,10u,1u,50u,90n,700m,600m,,,0.000109,784000000.0,0.1921,CS_diode_load,0.7000000000000001,0.6
,50u,1u,2u,90n,700m,600m,,,5.353e-05,56740000.0,0.2868,CS_diode_load,0.7000000000000001,0.6
,50u,1u,10u,90n,700m,600m,,,0.0001693,186700000.0,0.2518,CS_diode_load,0.7000000000000001,0.6
,50u,1u,50u,90n,700m,600m,,,0.0004147,512800000.0,0.2129,CS_diode_load,0.7000000000000001,0.6
,2u,1u,2u,90n,800m,600m,,,1.684e-05,366000000.0,0.1582,CS_diode_load,0.8,0.6
,2u,1u,10u,90n,800m,600m,,,2.548e-05,601900000.0,0.138,CS_diode_load,0.8,0.6
,2u,1u,50u,90n,800m,600m,,,3.521e-05,956300000.0,0.1262,CS_diode_load,0.8,0.6
,10u,1u,2u,90n,800m,600m,,,3.787e-05,155900000.0,0.1936,CS_diode_load,0.8,0.6
,10u,1u,10u,90n,800m,600m,,,8.054e-05,353800000.0,0.1602,CS_diode_load,0.8,0.6
,10u,1u,50u,90n,800m,600m,,,0.0001384,687300000.0,0.1413,CS_diode_load,0.8,0.6
,50u,1u,2u,90n,800m,600m,,,5.505e-05,43360000.0,0.2171,CS_diode_load,0.8,0.6
,50u,1u,10u,90n,800m,600m,,,0.0001842,149500000.0,0.1926,CS_diode_load,0.8,0.6
,50u,1u,50u,90n,800m,600m,,,0.0004954,439100000.0,0.1616,CS_diode_load,0.8,0.6
,2u,1u,2u,90n,900m,600m,,,1.894e-05,307200000.0,0.1225,CS_diode_load,0.9,0.6
,2u,1u,10u,90n,900m,600m,,,2.98e-05,518800000.0,0.1052,CS_diode_load,0.9,0.6
,2u,1u,50u,90n,900m,600m,,,4.277e-05,834100000.0,0.09544,CS_diode_load,0.9,0.6
,10u,1u,2u,90n,900m,600m,,,4.029e-05,124800000.0,0.1499,CS_diode_load,0.9,0.6
,10u,1u,10u,90n,900m,600m,,,9.054e-05,296400000.0,0.1239,CS_diode_load,0.9,0.6
,10u,1u,50u,90n,900m,600m,,,0.0001638,594200000.0,0.1072,CS_diode_load,0.9,0.6
,50u,1u,2u,90n,900m,600m,,,5.603e-05,33480000.0,0.1666,CS_diode_load,0.9,0.6
,50u,1u,10u,90n,900m,600m,,,0.0001949,119300000.0,0.1492,CS_diode_load,0.9,0.6
,50u,1u,50u,90n,900m,600m,,,0.0005611,370400000.0,0.1252,CS_diode_load,0.9,0.6
,2u,1u,2u,90n,700m,700m,,,2.427e-05,705600000.0,0.2489,CS_diode_load,0.7000000000000001,0.7000000000000001
,2u,1u,10u,90n,700m,700m,,,3.071e-05,1049000000.0,0.215,CS_diode_load,0.7000000000000001,0.7000000000000001
,2u,1u,50u,90n,700m,700m,,,3.58e-05,1521000000.0,0.2009,CS_diode_load,0.7000000000000001,0.7000000000000001
,10u,1u,2u,90n,700m,700m,,,6.999e-05,358300000.0,0.335,CS_diode_load,0.7000000000000001,0.7000000000000001
,10u,1u,10u,90n,700m,700m,,,0.000117,690100000.0,0.2535,CS_diode_load,0.7000000000000001,0.7000000000000001
