resistance,width1,length1,width2,length2,gate_voltage,drain_voltage,source_voltage,current_source_voltage,power,speed,gain,topology,gate_voltage_num,drain_voltage_num
,5.848u,90n,2u,90n,500m,400m,,692.8m,6.854e-14,6337.0,3.241e-07,CS_Current_source_load,0.5,0.4
,5.848u,90n,10u,90n,500m,400m,,692.8m,4.219e-13,21980.0,1.124e-06,CS_Current_source_load,0.5,0.4
,5.848u,90n,50u,90n,500m,400m,,692.8m,1.777e-12,99820.0,5.104e-06,CS_Current_source_load,0.5,0.4
,10u,90n,2u,90n,500m,400m,,692.8m,6.854e-14,4722.0,2.459e-07,CS_Current_source_load,0.5,0.4
,10u,90n,10u,90n,500m,400m,,692.8m,4.219e-13,13910.0,7.244e-07,CS_Current_source_load,0.5,0.4
,10u,90n,50u,90n,500m,400m,,692.8m,1.777e-12,59640.0,3.105e-06,CS_Current_source_load,0.5,0.4
,17.1u,90n,2u,90n,500m,400m,,692.8m,6.854e-14,3634.0,1.589e-07,CS_Current_source_load,0.5,0.4
,17.1u,90n,10u,90n,500m,400m,,692.8m,4.219e-13,8796.0,3.846e-07,CS_Current_source_load,0.5,0.4
,17.1u,90n,50u,90n,500m,400m,,692.8m,1.777e-12,34480.0,1.507e-06,CS_Current_source_load,0.5,0.4
,29.24u,90n,2u,90n,500m,400m,,692.8m,6.854e-14,3044.0,1.223e-07,CS_Current_source_load,0.5,0.4
,29.24u,90n,10u,90n,500m,400m,,692.8m,4.219e-13,6001.0,2.411e-07,CS_Current_source_load,0.5,0.4
,29.24u,90n,50u,90n,500m,400m,,692.8m,1.777e-12,20720.0,8.321e-07,CS_Current_source_load,0.5,0.4
,50u,90n,2u,90n,500m,400m,,692.8m,6.854e-14,2685.0,9.843e-08,CS_Current_source_load,0.5,0.4
,50u,90n,10u,90n,500m,400m,,692.8m,4.219e-13,4374.0,1.604e-07,CS_Current_source_load,0.5,0.4
,50u,90n,50u,90n,500m,400m,,692.8m,1.777e-12,12780.0,4.686e-07,CS_Current_source_load,0.5,0.4
,2u,90n,2u,90n,600m,400m,,692.8m,6.854e-14,8774.0,2.036e-07,CS_Current_source_load,0.6,0.4
,2u,90n,10u,90n,600m,400m,,692.8m,4.219e-13,34510.0,8.01e-07,CS_Current_source_load,0.6,0.4
,2u,90n,50u,90n,600m,400m,,692.8m,1.777e-12,162600.0,3.773e-06,CS_Current_source_load,0.6,0.4
,3.42u,90n,2u,90n,600m,400m,,692.8m,6.854e-14,6152.0,1.477e-07,CS_Current_source_load,0.6,0.4
,3.42u,90n,10u,90n,600m,400m,,692.8m,4.219e-13,21380.0,5.133e-07,CS_Current_source_load,0.6,0.4
,3.42u,90n,50u,90n,600m,400m,,692.8m,1.777e-12,97150.0,2.333e-06,CS_Current_source_load,0.6,0.4
,5.848u,90n,2u,90n,600m,400m,,692.8m,6.854e-14,4592.0,1.129e-07,CS_Current_source_load,0.6,0.4
,5.848u,90n,10u,90n,600m,400m,,692.8m,4.219e-13,13560.0,3.334e-07,CS_Current_source_load,0.6,0.4
,5.848u,90n,50u,90n,600m,400m,,692.8m,1.777e-12,58190.0,1.43e-06,CS_Current_source_load,0.6,0.4
,10u,90n,2u,90n,600m,400m,,692.8m,6.854e-14,3669.0,9.161e-08,CS_Current_source_load,0.6,0.4
,10u,90n,10u,90n,600m,400m,,692.8m,4.219e-13,8934.0,2.23e-07,CS_Current_source_load,0.6,0.4
,10u,90n,50u,90n,600m,400m,,692.8m,1.777e-12,35150.0,8.774e-07,CS_Current_source_load,0.6,0.4
,17.1u,90n,2u,90n,600m,400m,,692.8m,6.854e-14,3021.0,6.485e-08,CS_Current_source_load,0.6,0.4
,17.1u,90n,10u,90n,600m,400m,,692.8m,4.219e-13,5982.0,1.284e-07,CS_Current_source_load,0.6,0.4
,17.1u,90n,50u,90n,600m,400m,,692.8m,1.777e-12,20720.0,4.447e-07,CS_Current_source_load,0.6,0.4
,29.24u,90n,2u,90n,600m,400m,,692.8m,6.854e-14,2670.0,5.329e-08,CS_Current_source_load,0.6,0.4
,29.24u,90n,10u,90n,600m,400m,,692.8m,4.219e-13,4368.0,8.717e-08,CS_Current_source_load,0.6,0.4
,29.24u,90n,50u,90n,600m,400m,,692.8m,1.777e-12,12810.0,2.558e-07,CS_Current_source_load,0.6,0.4
,50u,90n,2u,90n,600m,400m,,692.8m,6.854e-14,2450.0,4.524e-08,CS_Current_source_load,0.6,0.4
,50u,90n,10u,90n,600m,400m,,692.8m,4.219e-13,3421.0,6.316e-08,CS_Current_source_load,0.6,0.4
,50u,90n,50u,90n,600m,400m,,692.8m,1.777e-12,8249.0,1.523e-07,CS_Current_source_load,0.6,0.4
,2u,90n,2u,90n,700m,400m,,692.8m,6.854e-14,6185.0,9.113e-08,CS_Current_source_load,0.7000000000000001,0.4
,2u,90n,10u,90n,700m,400m,,692.8m,4.219e-13,21820.0,3.215e-07,CS_Current_source_load,0.7000000000000001,0.4
,2u,90n,50u,90n,700m,400m,,692.8m,1.777e-12,99630.0,1.468e-06,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,90n,2u,90n,700m,400m,,692.8m,6.854e-14,4592.0,6.969e-08,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,90n,10u,90n,700m,400m,,692.8m,4.219e-13,13830.0,2.099e-07,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,90n,50u,90n,700m,400m,,692.8m,1.777e-12,59780.0,9.072e-07,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,90n,2u,90n,700m,400m,,692.8m,6.854e-14,3649.0,5.653e-08,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,90n,10u,90n,700m,400m,,692.8m,4.219e-13,9083.0,1.407e-07,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,90n,50u,90n,700m,400m,,692.8m,1.777e-12,36120.0,5.597e-07,CS_Current_source_load,0.7000000000000001,0.4
,10u,90n,2u,90n,700m,400m,,692.8m,6.854e-14,3091.0,4.856e-08,CS_Current_source_load,0.7000000000000001,0.4
,10u,90n,10u,90n,700m,400m,,692.8m,4.219e-13,6281.0,9.867e-08,CS_Current_source_load,0.7000000000000001,0.4
,10u,90n,50u,90n,700m,400m,,692.8m,1.777e-12,22150.0,3.48e-07,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,90n,2u,90n,700m,400m,,692.8m,6.854e-14,2685.0,3.684e-08,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,90n,10u,90n,700m,400m,,692.8m,4.219e-13,4486.0,6.154e-08,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,90n,50u,90n,700m,400m,,692.8m,1.777e-12,13450.0,1.844e-07,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,90n,2u,90n,700m,400m,,692.8m,6.854e-14,2465.0,3.169e-08,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,90n,10u,90n,700m,400m,,692.8m,4.219e-13,3500.0,4.498e-08,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,90n,50u,90n,700m,400m,,692.8m,1.777e-12,8646.0,1.111e-07,CS_Current_source_load,0.7000000000000001,0.4
,50u,90n,2u,90n,700m,400m,,692.8m,6.854e-14,2324.0,2.787e-08,CS_Current_source_load,0.7000000000000001,0.4
,50u,90n,10u,90n,700m,400m,,692.8m,4.219e-13,2917.0,3.498e-08,CS_Current_source_load,0.7000000000000001,0.4
,50u,90n,50u,90n,700m,400m,,692.8m,1.777e-12,5866.0,7.035e-08,CS_Current_source_load,0.7000000000000001,0.4
,2u,90n,2u,90n,800m,400m,,692.8m,6.854e-14,4865.0,5.331e-08,CS_Current_source_load,0.8,0.4
,2u,90n,10u,90n,800m,400m,,692.8m,4.219e-13,15110.0,1.656e-07,CS_Current_source_load,0.8,0.4
,2u,90n,50u,90n,800m,400m,,692.8m,1.777e-12,66100.0,7.242e-07,CS_Current_source_load,0.8,0.4
,3.42u,90n,2u,90n,800m,400m,,692.8m,6.854e-14,3822.0,4.303e-08,CS_Current_source_load,0.8,0.4
,3.42u,90n,10u,90n,800m,400m,,692.8m,4.219e-13,9864.0,1.11e-07,CS_Current_source_load,0.8,0.4
,3.42u,90n,50u,90n,800m,400m,,692.8m,1.777e-12,39920.0,4.494e-07,CS_Current_source_load,0.8,0.4
,5.848u,90n,2u,90n,800m,400m,,692.8m,6.854e-14,3206.0,3.679e-08,CS_Current_source_load,0.8,0.4
,5.848u,90n,10u,90n,800m,400m,,692.8m,4.219e-13,6745.0,7.74e-08,CS_Current_source_load,0.8,0.4
,5.848u,90n,50u,90n,800m,400m,,692.8m,1.777e-12,24430.0,2.803e-07,CS_Current_source_load,0.8,0.4
,10u,90n,2u,90n,800m,400m,,692.8m,6.854e-14,2840.0,3.301e-08,CS_Current_source_load,0.8,0.4
,10u,90n,10u,90n,800m,400m,,692.8m,4.219e-13,4924.0,5.723e-08,CS_Current_source_load,0.8,0.4
,10u,90n,50u,90n,800m,400m,,692.8m,1.777e-12,15290.0,1.777e-07,CS_Current_source_load,0.8,0.4
,17.1u,90n,2u,90n,800m,400m,,692.8m,6.854e-14,2568.0,2.63e-08,CS_Current_source_load,0.8,0.4
,17.1u,90n,10u,90n,800m,400m,,692.8m,4.219e-13,3748.0,3.839e-08,CS_Current_source_load,0.8,0.4
,17.1u,90n,50u,90n,800m,400m,,692.8m,1.777e-12,9620.0,9.855e-08,CS_Current_source_load,0.8,0.4
,29.24u,90n,2u,90n,800m,400m,,692.8m,6.854e-14,2418.0,2.332e-08,CS_Current_source_load,0.8,0.4
,29.24u,90n,10u,90n,800m,400m,,692.8m,4.219e-13,3097.0,2.986e-08,CS_Current_source_load,0.8,0.4
,29.24u,90n,50u,90n,800m,400m,,692.8m,1.777e-12,6476.0,6.245e-08,CS_Current_source_load,0.8,0.4
,50u,90n,2u,90n,800m,400m,,692.8m,6.854e-14,2319.0,2.097e-08,CS_Current_source_load,0.8,0.4
,50u,90n,10u,90n,800m,400m,,692.8m,4.219e-13,2709.0,2.45e-08,CS_Current_source_load,0.8,0.4
,50u,90n,50u,90n,800m,400m,,692.8m,1.777e-12,4649.0,4.205e-08,CS_Current_source_load,0.8,0.4
,2u,90n,2u,90n,900m,400m,,692.8m,6.854e-14,4169.0,3.727e-08,CS_Current_source_load,0.9,0.4
,2u,90n,10u,90n,900m,400m,,692.8m,4.219e-13,11270.0,1.007e-07,CS_Current_source_load,0.9,0.4
,2u,90n,50u,90n,900m,400m,,692.8m,1.777e-12,46570.0,4.164e-07,CS_Current_source_load,0.9,0.4
,3.42u,90n,2u,90n,900m,400m,,692.8m,6.854e-14,3448.0,3.162e-08,CS_Current_source_load,0.9,0.4
,3.42u,90n,10u,90n,900m,400m,,692.8m,4.219e-13,7625.0,6.994e-08,CS_Current_source_load,0.9,0.4
,3.42u,90n,50u,90n,900m,400m,,692.8m,1.777e-12,28410.0,2.606e-07,CS_Current_source_load,0.9,0.4
,5.848u,90n,2u,90n,900m,400m,,692.8m,6.854e-14,3023.0,2.824e-08,CS_Current_source_load,0.9,0.4
,5.848u,90n,10u,90n,900m,400m,,692.8m,4.219e-13,5476.0,5.115e-08,CS_Current_source_load,0.9,0.4
,5.848u,90n,50u,90n,900m,400m,,692.8m,1.777e-12,17680.0,1.652e-07,CS_Current_source_load,0.9,0.4
,10u,90n,2u,90n,900m,400m,,692.8m,6.854e-14,2773.0,2.622e-08,CS_Current_source_load,0.9,0.4
,10u,90n,10u,90n,900m,400m,,692.8m,4.219e-13,4211.0,3.981e-08,CS_Current_source_load,0.9,0.4
,10u,90n,50u,90n,900m,400m,,692.8m,1.777e-12,11370.0,1.075e-07,CS_Current_source_load,0.9,0.4
,17.1u,90n,2u,90n,900m,400m,,692.8m,6.854e-14,2572.0,2.156e-08,CS_Current_source_load,0.9,0.4
,17.1u,90n,10u,90n,900m,400m,,692.8m,4.219e-13,3388.0,2.84e-08,CS_Current_source_load,0.9,0.4
,17.1u,90n,50u,90n,900m,400m,,692.8m,1.777e-12,7452.0,6.247e-08,CS_Current_source_load,0.9,0.4
,29.24u,90n,2u,90n,900m,400m,,692.8m,6.854e-14,2462.0,1.949e-08,CS_Current_source_load,0.9,0.4
,29.24u,90n,10u,90n,900m,400m,,692.8m,4.219e-13,2933.0,2.321e-08,CS_Current_source_load,0.9,0.4
,29.24u,90n,50u,90n,900m,400m,,692.8m,1.777e-12,5273.0,4.173e-08,CS_Current_source_load,0.9,0.4
,50u,90n,2u,90n,900m,400m,,692.8m,6.854e-14,2388.0,1.778e-08,CS_Current_source_load,0.9,0.4
,50u,90n,10u,90n,900m,400m,,692.8m,4.219e-13,2649.0,1.973e-08,CS_Current_source_load,0.9,0.4
,50u,90n,50u,90n,900m,400m,,692.8m,1.777e-12,4003.0,2.982e-08,CS_Current_source_load,0.9,0.4
,2u,90n,2u,90n,700m,660.4m,,692.8m,4.69e-09,1487000.0,2.19e-05,CS_Current_source_load,0.7000000000000001,0.6604
,2u,90n,10u,90n,700m,660.4m,,692.8m,2.442e-08,7731000.0,0.0001139,CS_Current_source_load,0.7000000000000001,0.6604
,2u,90n,50u,90n,700m,660.4m,,692.8m,1.025e-07,32460000.0,0.0004784,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,90n,2u,90n,700m,660.4m,,692.8m,4.69e-09,878900.0,1.334e-05,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,90n,10u,90n,700m,660.4m,,692.8m,2.442e-08,4567000.0,6.931e-05,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,90n,50u,90n,700m,660.4m,,692.8m,1.025e-07,19130000.0,0.0002905,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,90n,2u,90n,700m,660.4m,,692.8m,4.69e-09,518100.0,8.028e-06,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,90n,10u,90n,700m,660.4m,,692.8m,2.442e-08,2688000.0,4.165e-05,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,90n,50u,90n,700m,660.4m,,692.8m,1.025e-07,11260000.0,0.0001745,CS_Current_source_load,0.7000000000000001,0.6604
,10u,90n,2u,90n,700m,660.4m,,692.8m,4.69e-09,305100.0,4.792e-06,CS_Current_source_load,0.7000000000000001,0.6604
,10u,90n,10u,90n,700m,660.4m,,692.8m,2.442e-08,1579000.0,2.48e-05,CS_Current_source_load,0.7000000000000001,0.6604
,10u,90n,50u,90n,700m,660.4m,,692.8m,1.025e-07,6622000.0,0.000104,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,90n,2u,90n,700m,660.4m,,692.8m,4.69e-09,173100.0,2.375e-06,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,90n,10u,90n,700m,660.4m,,692.8m,2.442e-08,892200.0,1.224e-05,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,90n,50u,90n,700m,660.4m,,692.8m,1.025e-07,3739000.0,5.129e-05,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,90n,2u,90n,700m,660.4m,,692.8m,4.69e-09,100400.0,1.29e-06,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,90n,10u,90n,700m,660.4m,,692.8m,2.442e-08,513400.0,6.598e-06,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,90n,50u,90n,700m,660.4m,,692.8m,1.025e-07,2148000.0,2.761e-05,CS_Current_source_load,0.7000000000000001,0.6604
,50u,90n,2u,90n,700m,660.4m,,692.8m,4.69e-09,58430.0,7.008e-07,CS_Current_source_load,0.7000000000000001,0.6604
,50u,90n,10u,90n,700m,660.4m,,692.8m,2.442e-08,294900.0,3.537e-06,CS_Current_source_load,0.7000000000000001,0.6604
,50u,90n,50u,90n,700m,660.4m,,692.8m,1.025e-07,1232000.0,1.478e-05,CS_Current_source_load,0.7000000000000001,0.6604
,2u,90n,2u,90n,800m,660.4m,,692.8m,4.69e-09,975000.0,1.068e-05,CS_Current_source_load,0.8,0.6604
,2u,90n,10u,90n,800m,660.4m,,692.8m,2.442e-08,5067000.0,5.552e-05,CS_Current_source_load,0.8,0.6604
,2u,90n,50u,90n,800m,660.4m,,692.8m,1.025e-07,21270000.0,0.0002331,CS_Current_source_load,0.8,0.6604
,3.42u,90n,2u,90n,800m,660.4m,,692.8m,4.69e-09,575700.0,6.481e-06,CS_Current_source_load,0.8,0.6604
,3.42u,90n,10u,90n,800m,660.4m,,692.8m,2.442e-08,2988000.0,3.364e-05,CS_Current_source_load,0.8,0.6604
,3.42u,90n,50u,90n,800m,660.4m,,692.8m,1.025e-07,12540000.0,0.0001412,CS_Current_source_load,0.8,0.6604
,5.848u,90n,2u,90n,800m,660.4m,,692.8m,4.69e-09,339400.0,3.895e-06,CS_Current_source_load,0.8,0.6604
,5.848u,90n,10u,90n,800m,660.4m,,692.8m,2.442e-08,1757000.0,2.017e-05,CS_Current_source_load,0.8,0.6604
,5.848u,90n,50u,90n,800m,660.4m,,692.8m,1.025e-07,7372000.0,8.46e-05,CS_Current_source_load,0.8,0.6604
,10u,90n,2u,90n,800m,660.4m,,692.8m,4.69e-09,200100.0,2.325e-06,CS_Current_source_load,0.8,0.6604
,10u,90n,10u,90n,800m,660.4m,,692.8m,2.442e-08,1032000.0,1.199e-05,CS_Current_source_load,0.8,0.6604
,10u,90n,50u,90n,800m,660.4m,,692.8m,1.025e-07,4326000.0,5.028e-05,CS_Current_source_load,0.8,0.6604
,17.1u,90n,2u,90n,800m,660.4m,,692.8m,4.69e-09,114300.0,1.171e-06,CS_Current_source_load,0.8,0.6604
,17.1u,90n,10u,90n,800m,660.4m,,692.8m,2.442e-08,585600.0,5.999e-06,CS_Current_source_load,0.8,0.6604
,17.1u,90n,50u,90n,800m,660.4m,,692.8m,1.025e-07,2451000.0,2.511e-05,CS_Current_source_load,0.8,0.6604
,29.24u,90n,2u,90n,800m,660.4m,,692.8m,4.69e-09,66710.0,6.432e-07,CS_Current_source_load,0.8,0.6604
,29.24u,90n,10u,90n,800m,660.4m,,692.8m,2.442e-08,337900.0,3.258e-06,CS_Current_source_load,0.8,0.6604
,29.24u,90n,50u,90n,800m,660.4m,,692.8m,1.025e-07,1411000.0,1.361e-05,CS_Current_source_load,0.8,0.6604
,50u,90n,2u,90n,800m,660.4m,,692.8m,4.69e-09,39230.0,3.548e-07,CS_Current_source_load,0.8,0.6604
,50u,90n,10u,90n,800m,660.4m,,692.8m,2.442e-08,194900.0,1.763e-06,CS_Current_source_load,0.8,0.6604
,50u,90n,50u,90n,800m,660.4m,,692.8m,1.025e-07,811300.0,7.338e-06,CS_Current_source_load,0.8,0.6604
,2u,90n,2u,90n,900m,660.4m,,692.8m,4.69e-09,675900.0,6.043e-06,CS_Current_source_load,0.9,0.6604
,2u,90n,10u,90n,900m,660.4m,,692.8m,2.442e-08,3508000.0,3.136e-05,CS_Current_source_load,0.9,0.6604
,2u,90n,50u,90n,900m,660.4m,,692.8m,1.025e-07,14720000.0,0.0001317,CS_Current_source_load,0.9,0.6604
,3.42u,90n,2u,90n,900m,660.4m,,692.8m,4.69e-09,398900.0,3.659e-06,CS_Current_source_load,0.9,0.6604
,3.42u,90n,10u,90n,900m,660.4m,,692.8m,2.442e-08,2065000.0,1.894e-05,CS_Current_source_load,0.9,0.6604
,3.42u,90n,50u,90n,900m,660.4m,,692.8m,1.025e-07,8669000.0,7.952e-05,CS_Current_source_load,0.9,0.6604
,5.848u,90n,2u,90n,900m,660.4m,,692.8m,4.69e-09,235300.0,2.198e-06,CS_Current_source_load,0.9,0.6604
,5.848u,90n,10u,90n,900m,660.4m,,692.8m,2.442e-08,1214000.0,1.134e-05,CS_Current_source_load,0.9,0.6604
,5.848u,90n,50u,90n,900m,660.4m,,692.8m,1.025e-07,5092000.0,4.757e-05,CS_Current_source_load,0.9,0.6604
,10u,90n,2u,90n,900m,660.4m,,692.8m,4.69e-09,139000.0,1.314e-06,CS_Current_source_load,0.9,0.6604
,10u,90n,10u,90n,900m,660.4m,,692.8m,2.442e-08,712500.0,6.737e-06,CS_Current_source_load,0.9,0.6604
,10u,90n,50u,90n,900m,660.4m,,692.8m,1.025e-07,2987000.0,2.824e-05,CS_Current_source_load,0.9,0.6604
,17.1u,90n,2u,90n,900m,660.4m,,692.8m,4.69e-09,79890.0,6.697e-07,CS_Current_source_load,0.9,0.6604
,17.1u,90n,10u,90n,900m,660.4m,,692.8m,2.442e-08,405400.0,3.398e-06,CS_Current_source_load,0.9,0.6604
,17.1u,90n,50u,90n,900m,660.4m,,692.8m,1.025e-07,1696000.0,1.422e-05,CS_Current_source_load,0.9,0.6604
,29.24u,90n,2u,90n,900m,660.4m,,692.8m,4.69e-09,46990.0,3.719e-07,CS_Current_source_load,0.9,0.6604
,29.24u,90n,10u,90n,900m,660.4m,,692.8m,2.442e-08,234800.0,1.858e-06,CS_Current_source_load,0.9,0.6604
,29.24u,90n,50u,90n,900m,660.4m,,692.8m,1.025e-07,978000.0,7.74e-06,CS_Current_source_load,0.9,0.6604
,50u,90n,2u,90n,900m,660.4m,,692.8m,4.69e-09,27980.0,2.084e-07,CS_Current_source_load,0.9,0.6604
,50u,90n,10u,90n,900m,660.4m,,692.8m,2.442e-08,135900.0,1.012e-06,CS_Current_source_load,0.9,0.6604
,50u,90n,50u,90n,900m,660.4m,,692.8m,1.025e-07,563200.0,4.195e-06,CS_Current_source_load,0.9,0.6604
,2u,90n,2u,90n,400m,400m,,1.2,9.217e-21,69750.0,9.874e-06,CS_Current_source_load,0.4,0.4
,2u,90n,10u,90n,400m,400m,,1.2,7.656000000000001e-20,340800.0,4.824e-05,CS_Current_source_load,0.4,0.4
,2u,90n,50u,90n,400m,400m,,1.2,3.225e-19,1693000.0,0.0002397,CS_Current_source_load,0.4,0.4
,3.42u,90n,2u,90n,400m,400m,,1.2,9.217e-21,42340.0,6.302e-06,CS_Current_source_load,0.4,0.4
,3.42u,90n,10u,90n,400m,400m,,1.2,7.656000000000001e-20,203100.0,3.023e-05,CS_Current_source_load,0.4,0.4
,3.42u,90n,50u,90n,400m,400m,,1.2,3.225e-19,1005000.0,0.0001496,CS_Current_source_load,0.4,0.4
,5.848u,90n,2u,90n,400m,400m,,1.2,9.217e-21,25960.0,3.995e-06,CS_Current_source_load,0.4,0.4
,5.848u,90n,10u,90n,400m,400m,,1.2,7.656000000000001e-20,120800.0,1.859e-05,CS_Current_source_load,0.4,0.4
,5.848u,90n,50u,90n,400m,400m,,1.2,3.225e-19,594000.0,9.142e-05,CS_Current_source_load,0.4,0.4
,10u,90n,2u,90n,400m,400m,,1.2,9.217e-21,16240.0,2.554e-06,CS_Current_source_load,0.4,0.4
,10u,90n,10u,90n,400m,400m,,1.2,7.656000000000001e-20,71990.0,1.132e-05,CS_Current_source_load,0.4,0.4
,10u,90n,50u,90n,400m,400m,,1.2,3.225e-19,350100.0,5.505e-05,CS_Current_source_load,0.4,0.4
,17.1u,90n,2u,90n,400m,400m,,1.2,9.217e-21,10040.0,1.288e-06,CS_Current_source_load,0.4,0.4
,17.1u,90n,10u,90n,400m,400m,,1.2,7.656000000000001e-20,41180.0,5.284e-06,CS_Current_source_load,0.4,0.4
,17.1u,90n,50u,90n,400m,400m,,1.2,3.225e-19,196700.0,2.524e-05,CS_Current_source_load,0.4,0.4
,29.24u,90n,2u,90n,400m,400m,,1.2,9.217e-21,6681.0,7.764e-07,CS_Current_source_load,0.4,0.4
,29.24u,90n,10u,90n,400m,400m,,1.2,7.656000000000001e-20,24500.0,2.848e-06,CS_Current_source_load,0.4,0.4
,29.24u,90n,50u,90n,400m,400m,,1.2,3.225e-19,113400.0,1.318e-05,CS_Current_source_load,0.4,0.4
,50u,90n,2u,90n,400m,400m,,1.2,9.217e-21,4731.0,4.938e-07,CS_Current_source_load,0.4,0.4
,50u,90n,10u,90n,400m,400m,,1.2,7.656000000000001e-20,14890.0,1.554e-06,CS_Current_source_load,0.4,0.4
,50u,90n,50u,90n,400m,400m,,1.2,3.225e-19,65590.0,6.846e-06,CS_Current_source_load,0.4,0.4
,2u,90n,2u,90n,500m,400m,,1.2,9.217e-21,39880.0,1.903e-06,CS_Current_source_load,0.5,0.4
,2u,90n,10u,90n,500m,400m,,1.2,7.656000000000001e-20,190700.0,9.1e-06,CS_Current_source_load,0.5,0.4
,2u,90n,50u,90n,500m,400m,,1.2,3.225e-19,943100.0,4.501e-05,CS_Current_source_load,0.5,0.4
,3.42u,90n,2u,90n,500m,400m,,1.2,9.217e-21,24600.0,1.223e-06,CS_Current_source_load,0.5,0.4
,3.42u,90n,10u,90n,500m,400m,,1.2,7.656000000000001e-20,113900.0,5.663e-06,CS_Current_source_load,0.5,0.4
,3.42u,90n,50u,90n,500m,400m,,1.2,3.225e-19,559300.0,2.781e-05,CS_Current_source_load,0.5,0.4
,5.848u,90n,2u,90n,500m,400m,,1.2,9.217e-21,15490.0,7.919e-07,CS_Current_source_load,0.5,0.4
,5.848u,90n,10u,90n,500m,400m,,1.2,7.656000000000001e-20,68090.0,3.482e-06,CS_Current_source_load,0.5,0.4
,5.848u,90n,50u,90n,500m,400m,,1.2,3.225e-19,330600.0,1.69e-05,CS_Current_source_load,0.5,0.4
,10u,90n,2u,90n,500m,400m,,1.2,9.217e-21,10100.0,5.257e-07,CS_Current_source_load,0.5,0.4
,10u,90n,10u,90n,500m,400m,,1.2,7.656000000000001e-20,41000.0,2.135e-06,CS_Current_source_load,0.5,0.4
,10u,90n,50u,90n,500m,400m,,1.2,3.225e-19,195200.0,1.016e-05,CS_Current_source_load,0.5,0.4
,17.1u,90n,2u,90n,500m,400m,,1.2,9.217e-21,6653.0,2.909e-07,CS_Current_source_load,0.5,0.4
,17.1u,90n,10u,90n,500m,400m,,1.2,7.656000000000001e-20,24010.0,1.05e-06,CS_Current_source_load,0.5,0.4
,17.1u,90n,50u,90n,500m,400m,,1.2,3.225e-19,110600.0,4.836e-06,CS_Current_source_load,0.5,0.4
,29.24u,90n,2u,90n,500m,400m,,1.2,9.217e-21,4773.0,1.917e-07,CS_Current_source_load,0.5,0.4
,29.24u,90n,10u,90n,500m,400m,,1.2,7.656000000000001e-20,14720.0,5.912e-07,CS_Current_source_load,0.5,0.4
,29.24u,90n,50u,90n,500m,400m,,1.2,3.225e-19,64330.0,2.584e-06,CS_Current_source_load,0.5,0.4
,50u,90n,2u,90n,500m,400m,,1.2,9.217e-21,3673.0,1.347e-07,CS_Current_source_load,0.5,0.4
,50u,90n,10u,90n,500m,400m,,1.2,7.656000000000001e-20,9354.0,3.43e-07,CS_Current_source_load,0.5,0.4
,50u,90n,50u,90n,500m,400m,,1.2,3.225e-19,37700.0,1.382e-06,CS_Current_source_load,0.5,0.4
,2u,90n,2u,90n,600m,400m,,1.2,9.217e-21,23830.0,5.53e-07,CS_Current_source_load,0.6,0.4
,2u,90n,10u,90n,600m,400m,,1.2,7.656000000000001e-20,110400.0,2.562e-06,CS_Current_source_load,0.6,0.4
,2u,90n,50u,90n,600m,400m,,1.2,3.225e-19,542200.0,1.258e-05,CS_Current_source_load,0.6,0.4
,3.42u,90n,2u,90n,600m,400m,,1.2,9.217e-21,15060.0,3.616e-07,CS_Current_source_load,0.6,0.4
,3.42u,90n,10u,90n,600m,400m,,1.2,7.656000000000001e-20,66270.0,1.591e-06,CS_Current_source_load,0.6,0.4
,3.42u,90n,50u,90n,600m,400m,,1.2,3.225e-19,321700.0,7.725e-06,CS_Current_source_load,0.6,0.4
,5.848u,90n,2u,90n,600m,400m,,1.2,9.217e-21,9838.0,2.418e-07,CS_Current_source_load,0.6,0.4
,5.848u,90n,10u,90n,600m,400m,,1.2,7.656000000000001e-20,40000.0,9.833e-07,CS_Current_source_load,0.6,0.4
,5.848u,90n,50u,90n,600m,400m,,1.2,3.225e-19,190500.0,4.682e-06,CS_Current_source_load,0.6,0.4
