resistance,width1,length1,width2,length2,gate_voltage,drain_voltage,source_voltage,current_source_voltage,power,speed,gain,topology,gate_voltage_num,source_voltage_num
500,7.946u,90n,,,900m,,600m,,0.0005475,27480000000.0,0.4949,CD_resistive_bias,0.9,0.6
500,12.58u,90n,,,900m,,600m,,0.0006202,17190000000.0,0.4984,CD_resistive_bias,0.9,0.6
500,19.93u,90n,,,900m,,600m,,0.0006556,10980000000.0,0.5028,CD_resistive_bias,0.9,0.6
500,31.57u,90n,,,900m,,600m,,0.0006829,6827000000.0,0.5,CD_resistive_bias,0.9,0.6
500,50u,90n,,,900m,,600m,,0.0006971,4300000000.0,0.4997,CD_resistive_bias,0.9,0.6
500,2u,90n,,,900m,,700m,,0.0003166,81880000000.0,0.4013,CD_resistive_bias,0.9,0.7000000000000001
500,3.168u,90n,,,900m,,700m,,0.0004571,72250000000.0,0.485,CD_resistive_bias,0.9,0.7000000000000001
500,5.017u,90n,,,900m,,700m,,0.000612,52600000000.0,0.5265,CD_resistive_bias,0.9,0.7000000000000001
500,7.946u,90n,,,900m,,700m,,0.0007365,33600000000.0,0.5411,CD_resistive_bias,0.9,0.7000000000000001
500,12.58u,90n,,,900m,,700m,,0.0008413,20510000000.0,0.5414,CD_resistive_bias,0.9,0.7000000000000001
500,19.93u,90n,,,900m,,700m,,0.0008911,12980000000.0,0.5441,CD_resistive_bias,0.9,0.7000000000000001
500,31.57u,90n,,,900m,,700m,,0.0009291,8024000000.0,0.5402,CD_resistive_bias,0.9,0.7000000000000001
500,50u,90n,,,900m,,700m,,0.0009486,5039000000.0,0.5392,CD_resistive_bias,0.9,0.7000000000000001
500,2u,90n,,,900m,,800m,,0.0003786,86340000000.0,0.4137,CD_resistive_bias,0.9,0.8
500,3.168u,90n,,,900m,,800m,,0.0005535,79290000000.0,0.507,CD_resistive_bias,0.9,0.8
500,5.017u,90n,,,900m,,800m,,0.0007681,63480000000.0,0.5689,CD_resistive_bias,0.9,0.8
500,7.946u,90n,,,900m,,800m,,0.0009488,40500000000.0,0.5823,CD_resistive_bias,0.9,0.8
500,12.58u,90n,,,900m,,800m,,0.001094,24010000000.0,0.5788,CD_resistive_bias,0.9,0.8
500,19.93u,90n,,,900m,,800m,,0.001162,15040000000.0,0.5799,CD_resistive_bias,0.9,0.8
500,31.57u,90n,,,900m,,800m,,0.001213,9240000000.0,0.5748,CD_resistive_bias,0.9,0.8
500,50u,90n,,,900m,,800m,,0.001239,5785000000.0,0.5732,CD_resistive_bias,0.9,0.8
500,2u,90n,,,900m,,900m,,0.0004422,89840000000.0,0.4232,CD_resistive_bias,0.9,0.9
500,3.168u,90n,,,900m,,900m,,0.0006514,83730000000.0,0.5202,CD_resistive_bias,0.9,0.9
500,5.017u,90n,,,900m,,900m,,0.0009248,72770000000.0,0.6,CD_resistive_bias,0.9,0.9
500,7.946u,90n,,,900m,,900m,,0.001181,48220000000.0,0.6194,CD_resistive_bias,0.9,0.9
500,12.58u,90n,,,900m,,900m,,0.00138,27780000000.0,0.6122,CD_resistive_bias,0.9,0.9
500,19.93u,90n,,,900m,,900m,,0.00147,17190000000.0,0.6114,CD_resistive_bias,0.9,0.9
500,31.57u,90n,,,900m,,900m,,0.001534,10480000000.0,0.6049,CD_resistive_bias,0.9,0.9
500,50u,90n,,,900m,,900m,,0.001568,6538000000.0,0.6028,CD_resistive_bias,0.9,0.9
500,2u,90n,,,1,,1,,0.0006441,90180000000.0,0.425,CD_resistive_bias,1.0,1.0
500,3.168u,90n,,,1,,1,,0.000937,82090000000.0,0.5164,CD_resistive_bias,1.0,1.0
500,5.017u,90n,,,1,,1,,0.00128,62970000000.0,0.568,CD_resistive_bias,1.0,1.0
500,7.946u,90n,,,1,,1,,0.001544,38150000000.0,0.5705,CD_resistive_bias,1.0,1.0
500,12.58u,90n,,,1,,1,,0.001747,22140000000.0,0.5608,CD_resistive_bias,1.0,1.0
500,19.93u,90n,,,1,,1,,0.00184,13700000000.0,0.5583,CD_resistive_bias,1.0,1.0
500,31.57u,90n,,,1,,1,,0.001909,8330000000.0,0.5503,CD_resistive_bias,1.0,1.0
500,50u,90n,,,1,,1,,0.001944,5208000000.0,0.5483,CD_resistive_bias,1.0,1.0
767.1,2u,90n,,,400m,,200m,,1.017e-06,7008000000.0,0.06517,CD_resistive_bias,0.4,0.2
767.1,3.168u,90n,,,400m,,200m,,1.526e-06,6691000000.0,0.09504,CD_resistive_bias,0.4,0.2
767.1,5.017u,90n,,,400m,,200m,,2.32e-06,6458000000.0,0.138,CD_resistive_bias,0.4,0.2
767.1,7.946u,90n,,,400m,,200m,,3.558e-06,6278000000.0,0.1975,CD_resistive_bias,0.4,0.2
767.1,12.58u,90n,,,400m,,200m,,7.018e-06,7588000000.0,0.3233,CD_resistive_bias,0.4,0.2
767.1,19.93u,90n,,,400m,,200m,,1.067e-05,7319000000.0,0.4215,CD_resistive_bias,0.4,0.2
767.1,31.57u,90n,,,400m,,200m,,1.939e-05,8176000000.0,0.5665,CD_resistive_bias,0.4,0.2
767.1,50u,90n,,,400m,,200m,,2.917e-05,7614000000.0,0.6605,CD_resistive_bias,0.4,0.2
767.1,2u,90n,,,400m,,300m,,1.755e-06,7935000000.0,0.07346,CD_resistive_bias,0.4,0.3
767.1,3.168u,90n,,,400m,,300m,,2.639e-06,7588000000.0,0.1068,CD_resistive_bias,0.4,0.3
767.1,5.017u,90n,,,400m,,300m,,4.017e-06,7333000000.0,0.1544,CD_resistive_bias,0.4,0.3
767.1,7.946u,90n,,,400m,,300m,,6.167e-06,7136000000.0,0.2193,CD_resistive_bias,0.4,0.3
767.1,12.58u,90n,,,400m,,300m,,1.221e-05,8661000000.0,0.3537,CD_resistive_bias,0.4,0.3
767.1,19.93u,90n,,,400m,,300m,,1.861e-05,8380000000.0,0.4556,CD_resistive_bias,0.4,0.3
767.1,31.57u,90n,,,400m,,300m,,3.407e-05,9483000000.0,0.6026,CD_resistive_bias,0.4,0.3
767.1,50u,90n,,,400m,,300m,,5.228e-05,9197000000.0,0.6999,CD_resistive_bias,0.4,0.3
767.1,2u,90n,,,400m,,400m,,2.617e-06,8760000000.0,0.0807,CD_resistive_bias,0.4,0.4
767.1,3.168u,90n,,,400m,,400m,,3.942e-06,8390000000.0,0.1171,CD_resistive_bias,0.4,0.4
767.1,5.017u,90n,,,400m,,400m,,6.011e-06,8116000000.0,0.1686,CD_resistive_bias,0.4,0.4
767.1,7.946u,90n,,,400m,,400m,,9.24e-06,7906000000.0,0.238,CD_resistive_bias,0.4,0.4
767.1,12.58u,90n,,,400m,,400m,,1.833e-05,9618000000.0,0.3788,CD_resistive_bias,0.4,0.4
767.1,19.93u,90n,,,400m,,400m,,2.802e-05,9325000000.0,0.4831,CD_resistive_bias,0.4,0.4
767.1,31.57u,90n,,,400m,,400m,,5.154e-05,10610000000.0,0.6298,CD_resistive_bias,0.4,0.4
767.1,50u,90n,,,400m,,400m,,7.954e-05,10360000000.0,0.7247,CD_resistive_bias,0.4,0.4
767.1,2u,90n,,,500m,,200m,,4.839e-06,22050000000.0,0.2014,CD_resistive_bias,0.5,0.2
767.1,3.168u,90n,,,500m,,200m,,7.234e-06,20980000000.0,0.2752,CD_resistive_bias,0.5,0.2
767.1,5.017u,90n,,,500m,,200m,,1.086e-05,19950000000.0,0.3639,CD_resistive_bias,0.5,0.2
767.1,7.946u,90n,,,500m,,200m,,1.621e-05,18730000000.0,0.4603,CD_resistive_bias,0.5,0.2
767.1,12.58u,90n,,,500m,,200m,,2.758e-05,17970000000.0,0.5711,CD_resistive_bias,0.5,0.2
767.1,19.93u,90n,,,500m,,200m,,3.525e-05,13110000000.0,0.6121,CD_resistive_bias,0.5,0.2
767.1,31.57u,90n,,,500m,,200m,,4.265e-05,8604000000.0,0.6301,CD_resistive_bias,0.5,0.2
767.1,50u,90n,,,500m,,200m,,4.63e-05,5571000000.0,0.639,CD_resistive_bias,0.5,0.2
767.1,2u,90n,,,500m,,300m,,8.217e-06,24750000000.0,0.2201,CD_resistive_bias,0.5,0.3
767.1,3.168u,90n,,,500m,,300m,,1.232e-05,23640000000.0,0.2989,CD_resistive_bias,0.5,0.3
767.1,5.017u,90n,,,500m,,300m,,1.857e-05,22670000000.0,0.3927,CD_resistive_bias,0.5,0.3
767.1,7.946u,90n,,,500m,,300m,,2.795e-05,21680000000.0,0.4948,CD_resistive_bias,0.5,0.3
767.1,12.58u,90n,,,500m,,300m,,5.026e-05,23810000000.0,0.6323,CD_resistive_bias,0.5,0.3
767.1,19.93u,90n,,,500m,,300m,,7.071e-05,20560000000.0,0.704,CD_resistive_bias,0.5,0.3
767.1,31.57u,90n,,,500m,,300m,,9.376e-05,13840000000.0,0.7277,CD_resistive_bias,0.5,0.3
767.1,50u,90n,,,500m,,300m,,0.0001034,8685000000.0,0.7318,CD_resistive_bias,0.5,0.3
767.1,2u,90n,,,500m,,400m,,1.207e-05,26920000000.0,0.2349,CD_resistive_bias,0.5,0.4
767.1,3.168u,90n,,,500m,,400m,,1.814e-05,25760000000.0,0.3173,CD_resistive_bias,0.5,0.4
767.1,5.017u,90n,,,500m,,400m,,2.741e-05,24760000000.0,0.414,CD_resistive_bias,0.5,0.4
767.1,7.946u,90n,,,500m,,400m,,4.14e-05,23780000000.0,0.5178,CD_resistive_bias,0.5,0.4
767.1,12.58u,90n,,,500m,,400m,,7.524e-05,26580000000.0,0.6567,CD_resistive_bias,0.5,0.4
767.1,19.93u,90n,,,500m,,400m,,0.0001082,24350000000.0,0.7354,CD_resistive_bias,0.5,0.4
767.1,31.57u,90n,,,500m,,400m,,0.0001601,19970000000.0,0.789,CD_resistive_bias,0.5,0.4
767.1,50u,90n,,,500m,,400m,,0.0001821,12160000000.0,0.7899,CD_resistive_bias,0.5,0.4
767.1,2u,90n,,,500m,,500m,,1.631e-05,28790000000.0,0.2472,CD_resistive_bias,0.5,0.5
767.1,3.168u,90n,,,500m,,500m,,2.457e-05,27600000000.0,0.3324,CD_resistive_bias,0.5,0.5
767.1,5.017u,90n,,,500m,,500m,,3.722e-05,26580000000.0,0.4314,CD_resistive_bias,0.5,0.5
767.1,7.946u,90n,,,500m,,500m,,5.64e-05,25590000000.0,0.5362,CD_resistive_bias,0.5,0.5
767.1,12.58u,90n,,,500m,,500m,,0.0001032,28830000000.0,0.6747,CD_resistive_bias,0.5,0.5
767.1,19.93u,90n,,,500m,,500m,,0.0001496,26720000000.0,0.7527,CD_resistive_bias,0.5,0.5
767.1,31.57u,90n,,,500m,,500m,,0.0002335,25400000000.0,0.823,CD_resistive_bias,0.5,0.5
767.1,50u,90n,,,500m,,500m,,0.0002808,16120000000.0,0.8302,CD_resistive_bias,0.5,0.5
767.1,2u,90n,,,600m,,200m,,1.363e-05,35300000000.0,0.3036,CD_resistive_bias,0.6,0.2
767.1,3.168u,90n,,,600m,,200m,,1.935e-05,30230000000.0,0.3743,CD_resistive_bias,0.6,0.2
767.1,5.017u,90n,,,600m,,200m,,2.615e-05,24000000000.0,0.434,CD_resistive_bias,0.6,0.2
767.1,7.946u,90n,,,600m,,200m,,3.298e-05,17650000000.0,0.4774,CD_resistive_bias,0.6,0.2
767.1,12.58u,90n,,,600m,,200m,,4.058e-05,12040000000.0,0.5034,CD_resistive_bias,0.6,0.2
767.1,19.93u,90n,,,600m,,200m,,4.442e-05,8039000000.0,0.5193,CD_resistive_bias,0.6,0.2
767.1,31.57u,90n,,,600m,,200m,,4.772e-05,5106000000.0,0.5228,CD_resistive_bias,0.6,0.2
767.1,50u,90n,,,600m,,200m,,4.939e-05,3264000000.0,0.5265,CD_resistive_bias,0.6,0.2
767.1,2u,90n,,,600m,,300m,,2.389e-05,45020000000.0,0.3526,CD_resistive_bias,0.6,0.3
767.1,3.168u,90n,,,600m,,300m,,3.525e-05,42040000000.0,0.4467,CD_resistive_bias,0.6,0.3
767.1,5.017u,90n,,,600m,,300m,,5.098e-05,37290000000.0,0.5335,CD_resistive_bias,0.6,0.3
767.1,7.946u,90n,,,600m,,300m,,6.913e-05,28870000000.0,0.5891,CD_resistive_bias,0.6,0.3
767.1,12.58u,90n,,,600m,,300m,,8.953e-05,19140000000.0,0.6123,CD_resistive_bias,0.6,0.3
767.1,19.93u,90n,,,600m,,300m,,9.923e-05,12500000000.0,0.6248,CD_resistive_bias,0.6,0.3
767.1,31.57u,90n,,,600m,,300m,,0.0001071,7799000000.0,0.6251,CD_resistive_bias,0.6,0.3
767.1,50u,90n,,,600m,,300m,,0.000111,4951000000.0,0.6274,CD_resistive_bias,0.6,0.3
767.1,2u,90n,,,600m,,400m,,3.488e-05,49180000000.0,0.3722,CD_resistive_bias,0.6,0.4
767.1,3.168u,90n,,,600m,,400m,,5.186e-05,46690000000.0,0.4712,CD_resistive_bias,0.6,0.4
767.1,5.017u,90n,,,600m,,400m,,7.644e-05,43800000000.0,0.5701,CD_resistive_bias,0.6,0.4
767.1,7.946u,90n,,,600m,,400m,,0.0001097,39060000000.0,0.6536,CD_resistive_bias,0.6,0.4
767.1,12.58u,90n,,,600m,,400m,,0.0001548,27460000000.0,0.6879,CD_resistive_bias,0.6,0.4
767.1,19.93u,90n,,,600m,,400m,,0.0001747,17420000000.0,0.6959,CD_resistive_bias,0.6,0.4
767.1,31.57u,90n,,,600m,,400m,,0.0001898,10610000000.0,0.6931,CD_resistive_bias,0.6,0.4
767.1,50u,90n,,,600m,,400m,,0.0001972,6678000000.0,0.6939,CD_resistive_bias,0.6,0.4
767.1,2u,90n,,,600m,,500m,,4.683e-05,52390000000.0,0.3868,CD_resistive_bias,0.6,0.5
767.1,3.168u,90n,,,600m,,500m,,6.991e-05,49960000000.0,0.4878,CD_resistive_bias,0.6,0.5
767.1,5.017u,90n,,,600m,,500m,,0.0001037,47290000000.0,0.5881,CD_resistive_bias,0.6,0.5
767.1,7.946u,90n,,,600m,,500m,,0.000151,43890000000.0,0.6777,CD_resistive_bias,0.6,0.5
767.1,12.58u,90n,,,600m,,500m,,0.000232,37040000000.0,0.7428,CD_resistive_bias,0.6,0.5
767.1,19.93u,90n,,,600m,,500m,,0.0002697,22990000000.0,0.7477,CD_resistive_bias,0.6,0.5
767.1,31.57u,90n,,,600m,,500m,,0.000296,13590000000.0,0.742,CD_resistive_bias,0.6,0.5
767.1,50u,90n,,,600m,,500m,,0.0003077,8453000000.0,0.7411,CD_resistive_bias,0.6,0.5
767.1,2u,90n,,,600m,,600m,,5.958e-05,55110000000.0,0.3987,CD_resistive_bias,0.6,0.6
767.1,3.168u,90n,,,600m,,600m,,8.926e-05,52700000000.0,0.501,CD_resistive_bias,0.6,0.6
767.1,5.017u,90n,,,600m,,600m,,0.0001331,50130000000.0,0.6019,CD_resistive_bias,0.6,0.6
767.1,7.946u,90n,,,600m,,600m,,0.0001952,46980000000.0,0.6918,CD_resistive_bias,0.6,0.6
767.1,12.58u,90n,,,600m,,600m,,0.0003133,45290000000.0,0.7763,CD_resistive_bias,0.6,0.6
767.1,19.93u,90n,,,600m,,600m,,0.0003821,29410000000.0,0.7877,CD_resistive_bias,0.6,0.6
767.1,31.57u,90n,,,600m,,600m,,0.0004248,16760000000.0,0.7787,CD_resistive_bias,0.6,0.6
767.1,50u,90n,,,600m,,600m,,0.0004425,10280000000.0,0.7763,CD_resistive_bias,0.6,0.6
767.1,2u,90n,,,700m,,200m,,2.199e-05,29130000000.0,0.2788,CD_resistive_bias,0.7000000000000001,0.2
767.1,3.168u,90n,,,700m,,200m,,2.837e-05,22530000000.0,0.3251,CD_resistive_bias,0.7000000000000001,0.2
767.1,5.017u,90n,,,700m,,200m,,3.453e-05,16530000000.0,0.3621,CD_resistive_bias,0.7000000000000001,0.2
767.1,7.946u,90n,,,700m,,200m,,3.974e-05,11560000000.0,0.3882,CD_resistive_bias,0.7000000000000001,0.2
767.1,12.58u,90n,,,700m,,200m,,4.478e-05,7643000000.0,0.401,CD_resistive_bias,0.7000000000000001,0.2
767.1,19.93u,90n,,,700m,,200m,,4.729e-05,5025000000.0,0.4113,CD_resistive_bias,0.7000000000000001,0.2
767.1,31.57u,90n,,,700m,,200m,,4.934e-05,3164000000.0,0.4113,CD_resistive_bias,0.7000000000000001,0.2
767.1,50u,90n,,,700m,,200m,,5.04e-05,2012000000.0,0.4133,CD_resistive_bias,0.7000000000000001,0.2
767.1,2u,90n,,,700m,,300m,,4.417e-05,46580000000.0,0.3712,CD_resistive_bias,0.7000000000000001,0.3
767.1,3.168u,90n,,,700m,,300m,,5.969e-05,36500000000.0,0.4282,CD_resistive_bias,0.7000000000000001,0.3
767.1,5.017u,90n,,,700m,,300m,,7.51e-05,26350000000.0,0.4684,CD_resistive_bias,0.7000000000000001,0.3
767.1,7.946u,90n,,,700m,,300m,,8.806e-05,18110000000.0,0.4951,CD_resistive_bias,0.7000000000000001,0.3
767.1,12.58u,90n,,,700m,,300m,,0.0001003,11740000000.0,0.5059,CD_resistive_bias,0.7000000000000001,0.3
767.1,19.93u,90n,,,700m,,300m,,0.0001062,7656000000.0,0.515,CD_resistive_bias,0.7000000000000001,0.3
767.1,31.57u,90n,,,700m,,300m,,0.0001109,4787000000.0,0.5136,CD_resistive_bias,0.7000000000000001,0.3
767.1,50u,90n,,,700m,,300m,,0.0001134,3035000000.0,0.5149,CD_resistive_bias,0.7000000000000001,0.3
767.1,2u,90n,,,700m,,400m,,6.769e-05,60050000000.0,0.4272,CD_resistive_bias,0.7000000000000001,0.4
767.1,3.168u,90n,,,700m,,400m,,9.643e-05,51360000000.0,0.505,CD_resistive_bias,0.7000000000000001,0.4
767.1,5.017u,90n,,,700m,,400m,,0.0001275,37950000000.0,0.5507,CD_resistive_bias,0.7000000000000001,0.4
767.1,7.946u,90n,,,700m,,400m,,0.0001536,25470000000.0,0.5746,CD_resistive_bias,0.7000000000000001,0.4
767.1,12.58u,90n,,,700m,,400m,,0.0001773,16100000000.0,0.5823,CD_resistive_bias,0.7000000000000001,0.4
767.1,19.93u,90n,,,700m,,400m,,0.0001883,10380000000.0,0.5893,CD_resistive_bias,0.7000000000000001,0.4
767.1,31.57u,90n,,,700m,,400m,,0.0001971,6441000000.0,0.5866,CD_resistive_bias,0.7000000000000001,0.4
767.1,50u,90n,,,700m,,400m,,0.0002015,4069000000.0,0.5872,CD_resistive_bias,0.7000000000000001,0.4
767.1,2u,90n,,,700m,,500m,,9.153e-05,66150000000.0,0.4496,CD_resistive_bias,0.7000000000000001,0.5
767.1,3.168u,90n,,,700m,,500m,,0.0001335,60980000000.0,0.5446,CD_resistive_bias,0.7000000000000001,0.5
767.1,5.017u,90n,,,700m,,500m,,0.0001865,50410000000.0,0.6132,CD_resistive_bias,0.7000000000000001,0.5
767.1,7.946u,90n,,,700m,,500m,,0.0002342,34040000000.0,0.6375,CD_resistive_bias,0.7000000000000001,0.5
767.1,12.58u,90n,,,700m,,500m,,0.0002752,20750000000.0,0.6403,CD_resistive_bias,0.7000000000000001,0.5
767.1,19.93u,90n,,,700m,,500m,,0.0002934,13210000000.0,0.6453,CD_resistive_bias,0.7000000000000001,0.5
767.1,31.57u,90n,,,700m,,500m,,0.0003077,8128000000.0,0.6414,CD_resistive_bias,0.7000000000000001,0.5
767.1,50u,90n,,,700m,,500m,,0.0003147,5115000000.0,0.6412,CD_resistive_bias,0.7000000000000001,0.5
767.1,2u,90n,,,700m,,600m,,0.0001167,70160000000.0,0.4638,CD_resistive_bias,0.7000000000000001,0.6
767.1,3.168u,90n,,,700m,,600m,,0.0001716,65790000000.0,0.5625,CD_resistive_bias,0.7000000000000001,0.6
767.1,5.017u,90n,,,700m,,600m,,0.0002461,59310000000.0,0.6483,CD_resistive_bias,0.7000000000000001,0.6
767.1,7.946u,90n,,,700m,,600m,,0.0003262,43830000000.0,0.6882,CD_resistive_bias,0.7000000000000001,0.6
767.1,12.58u,90n,,,700m,,600m,,0.0003935,25870000000.0,0.6868,CD_resistive_bias,0.7000000000000001,0.6
767.1,19.93u,90n,,,700m,,600m,,0.0004218,16190000000.0,0.6895,CD_resistive_bias,0.7000000000000001,0.6
767.1,31.57u,90n,,,700m,,600m,,0.0004427,9852000000.0,0.6839,CD_resistive_bias,0.7000000000000001,0.6
767.1,50u,90n,,,700m,,600m,,0.0004531,6174000000.0,0.6831,CD_resistive_bias,0.7000000000000001,0.6
767.1,2u,90n,,,700m,,700m,,0.000143,73440000000.0,0.475,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,3.168u,90n,,,700m,,700m,,0.0002116,69350000000.0,0.575,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,5.017u,90n,,,700m,,700m,,0.0003068,64000000000.0,0.6645,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,7.946u,90n,,,700m,,700m,,0.0004231,53500000000.0,0.726,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,12.58u,90n,,,700m,,700m,,0.000531,31560000000.0,0.7248,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,19.93u,90n,,,700m,,700m,,0.0005725,19300000000.0,0.7245,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,31.57u,90n,,,700m,,700m,,0.0006019,11620000000.0,0.718,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,50u,90n,,,700m,,700m,,0.0006165,7246000000.0,0.7165,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,2u,90n,,,800m,,200m,,2.723e-05,21660000000.0,0.2307,CD_resistive_bias,0.8,0.2
767.1,3.168u,90n,,,800m,,200m,,3.329e-05,16140000000.0,0.2631,CD_resistive_bias,0.8,0.2
767.1,5.017u,90n,,,800m,,200m,,3.859e-05,11500000000.0,0.2884,CD_resistive_bias,0.8,0.2
767.1,7.946u,90n,,,800m,,200m,,4.28e-05,7875000000.0,0.3061,CD_resistive_bias,0.8,0.2
767.1,12.58u,90n,,,800m,,200m,,4.662e-05,5130000000.0,0.3134,CD_resistive_bias,0.8,0.2
767.1,19.93u,90n,,,800m,,200m,,4.854e-05,3343000000.0,0.3205,CD_resistive_bias,0.8,0.2
767.1,31.57u,90n,,,800m,,200m,,5.005e-05,2098000000.0,0.3194,CD_resistive_bias,0.8,0.2
767.1,50u,90n,,,800m,,200m,,5.084e-05,1331000000.0,0.3205,CD_resistive_bias,0.8,0.2
767.1,2u,90n,,,800m,,300m,,5.82e-05,34700000000.0,0.3174,CD_resistive_bias,0.8,0.3
767.1,3.168u,90n,,,800m,,300m,,7.281e-05,25490000000.0,0.3562,CD_resistive_bias,0.8,0.3
767.1,5.017u,90n,,,800m,,300m,,8.565e-05,17850000000.0,0.3838,CD_resistive_bias,0.8,0.3
767.1,7.946u,90n,,,800m,,300m,,9.571e-05,12110000000.0,0.4031,CD_resistive_bias,0.8,0.3
767.1,12.58u,90n,,,800m,,300m,,0.0001047,7809000000.0,0.4096,CD_resistive_bias,0.8,0.3
767.1,19.93u,90n,,,800m,,300m,,0.0001091,5064000000.0,0.4164,CD_resistive_bias,0.8,0.3
767.1,31.57u,90n,,,800m,,300m,,0.0001126,3165000000.0,0.4144,CD_resistive_bias,0.8,0.3
767.1,50u,90n,,,800m,,300m,,0.0001144,2003000000.0,0.4152,CD_resistive_bias,0.8,0.3
767.1,2u,90n,,,800m,,400m,,9.673e-05,49680000000.0,0.3906,CD_resistive_bias,0.8,0.4
767.1,3.168u,90n,,,800m,,400m,,0.000125,36300000000.0,0.4335,CD_resistive_bias,0.8,0.4
767.1,5.017u,90n,,,800m,,400m,,0.0001498,24910000000.0,0.4614,CD_resistive_bias,0.8,0.4
767.1,7.946u,90n,,,800m,,400m,,0.000169,16580000000.0,0.4786,CD_resistive_bias,0.8,0.4
767.1,12.58u,90n,,,800m,,400m,,0.0001857,10580000000.0,0.4839,CD_resistive_bias,0.8,0.4
767.1,19.93u,90n,,,800m,,400m,,0.0001938,6820000000.0,0.4898,CD_resistive_bias,0.8,0.4
767.1,31.57u,90n,,,800m,,400m,,0.0002001,4244000000.0,0.4868,CD_resistive_bias,0.8,0.4
767.1,50u,90n,,,800m,,400m,,0.0002033,2680000000.0,0.4871,CD_resistive_bias,0.8,0.4
767.1,2u,90n,,,800m,,500m,,0.0001383,64410000000.0,0.4483,CD_resistive_bias,0.8,0.5
767.1,3.168u,90n,,,800m,,500m,,0.0001865,48700000000.0,0.4987,CD_resistive_bias,0.8,0.5
767.1,5.017u,90n,,,800m,,500m,,0.0002295,32920000000.0,0.5256,CD_resistive_bias,0.8,0.5
767.1,7.946u,90n,,,800m,,500m,,0.000262,21440000000.0,0.5404,CD_resistive_bias,0.8,0.5
767.1,12.58u,90n,,,800m,,500m,,0.0002893,13410000000.0,0.5424,CD_resistive_bias,0.8,0.5
767.1,19.93u,90n,,,800m,,500m,,0.0003025,8616000000.0,0.5478,CD_resistive_bias,0.8,0.5
767.1,31.57u,90n,,,800m,,500m,,0.0003125,5336000000.0,0.5438,CD_resistive_bias,0.8,0.5
767.1,50u,90n,,,800m,,500m,,0.0003176,3363000000.0,0.5436,CD_resistive_bias,0.8,0.5
767.1,2u,90n,,,800m,,600m,,0.0001796,73700000000.0,0.4797,CD_resistive_bias,0.8,0.6
767.1,3.168u,90n,,,800m,,600m,,0.0002527,61540000000.0,0.5519,CD_resistive_bias,0.8,0.6
767.1,5.017u,90n,,,800m,,600m,,0.0003226,42140000000.0,0.5803,CD_resistive_bias,0.8,0.6
767.1,7.946u,90n,,,800m,,600m,,0.0003739,26770000000.0,0.5918,CD_resistive_bias,0.8,0.6
767.1,12.58u,90n,,,800m,,600m,,0.0004158,16410000000.0,0.591,CD_resistive_bias,0.8,0.6
767.1,19.93u,90n,,,800m,,600m,,0.0004351,10450000000.0,0.5947,CD_resistive_bias,0.8,0.6
767.1,31.57u,90n,,,800m,,600m,,0.0004499,6443000000.0,0.5899,CD_resistive_bias,0.8,0.6
767.1,50u,90n,,,800m,,600m,,0.0004573,4050000000.0,0.5892,CD_resistive_bias,0.8,0.6
767.1,2u,90n,,,800m,,700m,,0.0002218,78790000000.0,0.4957,CD_resistive_bias,0.8,0.7000000000000001
767.1,3.168u,90n,,,800m,,700m,,0.0003187,70850000000.0,0.5842,CD_resistive_bias,0.8,0.7000000000000001
767.1,5.017u,90n,,,800m,,700m,,0.0004254,52420000000.0,0.6271,CD_resistive_bias,0.8,0.7000000000000001
767.1,7.946u,90n,,,800m,,700m,,0.0005034,32700000000.0,0.6353,CD_resistive_bias,0.8,0.7000000000000001
767.1,12.58u,90n,,,800m,,700m,,0.0005644,19550000000.0,0.6314,CD_resistive_bias,0.8,0.7000000000000001
767.1,19.93u,90n,,,800m,,700m,,0.0005915,12310000000.0,0.6329,CD_resistive_bias,0.8,0.7000000000000001
767.1,31.57u,90n,,,800m,,700m,,0.0006121,7564000000.0,0.6279,CD_resistive_bias,0.8,0.7000000000000001
767.1,50u,90n,,,800m,,700m,,0.0006224,4743000000.0,0.6267,CD_resistive_bias,0.8,0.7000000000000001
767.1,2u,90n,,,800m,,800m,,0.0002653,82590000000.0,0.5072,CD_resistive_bias,0.8,0.8
767.1,3.168u,90n,,,800m,,800m,,0.0003853,76040000000.0,0.6005,CD_resistive_bias,0.8,0.8
767.1,5.017u,90n,,,800m,,800m,,0.0005325,62740000000.0,0.6648,CD_resistive_bias,0.8,0.8
767.1,7.946u,90n,,,800m,,800m,,0.0006494,39410000000.0,0.6732,CD_resistive_bias,0.8,0.8
767.1,12.58u,90n,,,800m,,800m,,0.000735,22860000000.0,0.6657,CD_resistive_bias,0.8,0.8
767.1,19.93u,90n,,,800m,,800m,,0.0007716,14240000000.0,0.6656,CD_resistive_bias,0.8,0.8
767.1,31.57u,90n,,,800m,,800m,,0.0007992,8700000000.0,0.6598,CD_resistive_bias,0.8,0.8
